Category,SKU,Name,English Name,Unit,Qty
,334,BA-C2,UV - محول مدمج بالسوكيت BALAST,PCS,0
,335,SC4/2,UV - وحدة تعقيم,PCS,0
,337,SC25/2,UV - وحدة تعقيم,PCS,0
,338,Membrane Housing For Hp-600,غشاء HP600,PCS,0
,339,"Cotton Cart. 40"" 10M",خيوط 40 بوصة 10 مايكرون,PCS,0
,340,"Cotton Cart. 30"" 10M",خيوط 30 بوصة 10 مايكرون,PCS,0
,341,SP-950HQ,UV - وحدة تعقيم 50 غالون,PCS,0
,342,ATS-408,حامي لمبة,PCS,0
,343,ATSAL-254,لمبة جهاز تعقيم,PCS,0
,344,WH7-230-H,محول جهاز امريكي,PCS,0
,345,VP-600/220,UV - وحدة تعقيم 32 غالون,PCS,0
,346,SCM-740/2,UV - وحدة تعقيم 40 غالون,PCS,0
,347,U.V. 80 Gpm 660005-R,UV - وحدة تعقيم 80 غالون,PCS,0
,349,Ballast For S80 - 80 Gpm 660022-R,UV - محول 80 غالون s80 ballast,PCS,0
,350,S37RL,UV - لمبة 80 غالون s80 lamp,PCS,0
,351,BA-ICE-CM,UV - محول 40 غالون scm 740 ballast,PCS,0
,352,U.V. Lamp For Scm740 - 40 GpmS740RL-HAQ,UV - لمبة 40 غالون scm 740 lamp,PCS,0
,353,U.V. Lamp  S600RL-HQ,UV - لمبة 32 غالون scm 600 lamp,PCS,0
,354,Ballast For Sp950 - 50 Gpm SPC-ICE-HQ,UV - محول 50 غالون sp950 ballast,PCS,0
,355,U.V. Lamp For Sp950 - 50 Gpm S950RL-HQ,UV - لمبة 50 غالون sp950 lamp,PCS,0
,356,U.V. Sleev For 50G - Qs-950,حامي لمبة جهاز تعقيم 50 جالون,PCS,0
,357,U.V. Sleev For 80G - Qs-37,حامي لمبة جهاز تعقيم 80 جالون,PCS,0
,358,Spare Parts For Hp600 60213206,قطع غيار HP600,PCS,0
,359,Spare Parts For Hp600 53-41401,قطع غيار HP600,PCS,0
,361,Sediment Cart. For Bev150 -S 5599705,Beverag plus 2S - sediment,PCS,0
,362,Carbon Cart. For Bev150 -C-5599505,Beverag plus 2C - carbon,PCS,0
,363,5599805Ion Media Filter Cart. For Bev150 -T-,Beverag plus 2T - ion media filter,PCS,0
,364,Tds Reducer Cart. For Bev150 -M- 559870*9,Beverag plus 2M - TDS reducer,PCS,0
,365,"Sedimant Cart. 1M 20""- 3M",شمعة شوائب ثري ام 20 انش,PCS,0
,366,"Sedimant Cart. 1M 30""- 3M",شمعة شوائب ثري ام 30 انش,PCS,0
,367,"Sedimant Cart. 1M 40""- 3M",شمعة شوائب ثري ام 40 انش,PCS,0
,368,U.V. 75 - 110 Gpm PUV-4S,حهاز تعقيم امريكي 75-110 حالون,PCS,0
,372,PBA-2S40Ballast For Puv-4S,محول لجهاز التعقيم,PCS,0
,373,Ballast For - Gpm PBA-2H75,محول لجهاز تعقيم,PCS,0
,374,U.V. Lamp For Puv-4S & Puv-6S  GUVL-8935,لمبة جهاز تعقيم,PCS,0
,375,U.V. Lamp For Puv-4H  6H  8H GUVL-893H,لمبة جهاز تعقيم,PCS,0
,376,U.V. Sleev For Puv GQS-893,حامي لمبة,PCS,0
,377,Ro 1500 Gpd - 5 M3/Day,مجطة تحلبة 5 م,PCS,0
,378,Ro 3000 Gpd - 10 M3/Day,محطة تحلية 10 م,PCS,0
,379,Ro 4500 Gpd - 15 M3/Day,محطة تحلية 15 م,PCS,0
,380,U.V. 140 Gpm SHFM-140/2,جهاز تحلية 140 جالون,PCS,0
,381,جهاز تعقيم 180جالون بالدقيقه ,SHFM-180/2,PCS,0
,382,Censor For Uv 44256-R,حساس جهاز تعقيم,PCS,0
,384,Hf60-5613403,Ice cartridge,PCS,0
,385,Hf15-Ms 5609331,Coffee Cartridge,PCS,0
,386,Ice260-S 5624503,Ice System,PCS,0
,387,Brew115-Ms 6213807,Coffee System,PCS,0
,388,Brew110-Ms 6213803,Coffee System,PCS,0
,389,Hf10-Ms 5609329,Coffee Cartridge,PCS,0
,390,Hf20-S 5615103,Ice cartridge,PCS,0
,391,Ice190-S 5616403,Ice System,PCS,0
,392,Nh3-1/2N 6214417,Head Single,PCS,0
,393,Vh3-Npt 6213003,Head Single,PCS,0
,394,Hf40 5613303,Ice Cartridge,PCS,0
,395,Hf40-S 5613305,Ice Cartridge,PCS,0
,396,High Flow Dual Port Dp2 Twin Manifold 6228503,Head Double + Scale Inh. Head,PCS,0
,397,Dp295-C 5624204,Double filter with scale inh.,PCS,0
,398,Sf18-S 5607703,Scale Inhibition System,PCS,0
,399,Hf8-S5582106,Scale Inhibition Cartridge,PCS,0
,400,Membrane For Hp600  Cfs60 5599104,غشاء تحلية,PCS,0
,401,Scalegard Hp Ro / 220V 6239302,RO 750,PCS,0
,402,Hfro-500 5626903,RO 750 Membrane,PCS,0
,403,Hf90-Cl-Ro 5613529,RO 750 Pretreatment filter,PCS,0
,404,6841441Installation Kit,RO 750 Installation Kit,PCS,0
,407,5613503 HF90,فلتر فوود سيرفس,PCS,0
,408,Ro-20M,محطة تحلية 20 م,PCS,0
,409,Ro-30M,محطة تحلية 30 م,PCS,0
,410,Ql-410,حامي لمبة,PCS,0
,411,VH410/2,جهاز تعقيم 18 جالون,PCS,0
,412,Vh410Rl,لمبة جهاز تعقيم,PCS,0
,414,Bn4-7X4,فلتر ستانلس ستيل 28 شمعة,PCS,0
,415,Bn4-11X4,فلتر ستانلس ستيل 44 شمعة,PCS,0
,416,Bn4-15X4,فلتر ستانلس ستيا 60 شمعة,PCS,0
,417,Bn4-20X4,فلتر ستانلس ستيل 80 شمعة,PCS,0
,418,Bn4-27X4,فلتر ستانلس ستيل 108 شمعة,PCS,0
,419,Bn4-36X4,فلتر ستانلس ستيل 144 شمعة,PCS,0
,420,Bn4-50X4,فلتر ستانلس ستيل 200 شمعة,PCS,0
,421,Fhpr-32,فلتر مفرد بولندي,PCS,0
,422,Fhpr-Ss-2,فلتر مزدوج بولندي,PCS,0
,423,Fhpr-Ss-3,فلتر ثلاثي بولندي,PCS,0
,424,Shfm-290/2,جهاز تعقيم 290 حالون بالدقيقة,PCS,0
,425,740Rl-4C,لمبة جهز تحلية,PCS,0
,426,S950Rl-4C,لمبة جهاز تحلية,PCS,0
,427,Qs-180,حامي لمبة جهاز تحلية,PCS,0
,428,Ba-Ic-M-Hf,محول جهاز تحلية,PCS,0
,429,Vessel13X54,تنك فيبرجلاس 13X54,PCS,0
,430,Fleck9500,راس سوفتنر,PCS,0
,431,خزان مزلج,تنك,PCS,0
,432,PERMATREATE191,مانع التكلس,PCS,0
,433,RO-75GPD,محطة تحلية 75 جالون,PCS,0
,434,A50-3,مانع تكلس,PCS,0
,435,BW40-40,غشية تحلية 4ببوصة,PCS,0
,436,METBUSLIFATE,ميتاسلفيت,PCS,0
,437,HYPOCHLORIDE,هايبوكلورايد,PCS,0
,438,CLOUR,كلور,PCS,0
,439,CAUSTIC SODA,صودا,PCS,0
,440,CPA3,غشاء تحلية 8بوصة,PCS,0
,441,CALCIUM CHLORIDE,كالسوم كلورايد,PCS,0
,442,SULPUHURIC ACID,سلفوريك اسد,PCS,0
,443,RO-100,محظة تحلية 26000 جالون باليوم,PCS,0
,444,CR145-03A-A-A-E,,PCS,0
,445,CRN15-12 A-P-G=V,مضخة تحلية ماء,PCS,0
,446,CRN-15-12 A-FGJ-G-V,مضخة تحلية ماء,PCS,0
,447,SWC5-LD,غشاء تحلية,PCS,0
,448,VALVE SAMPLING,محبس عينة,PCS,0
,449,sand media,رمل,PCS,0
,450,MICRA/ With 25 Litre Reservoir (P/N: LA753),,PCS,0
,451,TFS450RO(5623901),محطة نحلية,PCS,0
,452,DP-290,فلتر ماء مطاعم,PCS,0
,453,STANLESS STEEL CARTEDGE,شمعة ستانلس ستيل,PCS,0
,454,ACTIVATED CARBON,حبيبات كربون,PCS,0
,455,EDTA4NA,مادة كيماوية,PCS,0
,456,CARBON CARTRIDGE,شمعة حبيبات كربونية,PCS,0
,457,مانع ترسيب,PERMATREAT504T,PCS,0
,458,فاحص كلور,POOL OTO TEST  KIT,PCS,0
,459,بيرم,BIRM MEDIA,PCS,0
,460,جهاز اوزون  ,OZONE SYESTEM,PCS,0
,461,مجطة تحلية 100م,RO-plant 100m,PCS,0
,462,محطة تحلية 150م باليوم,RO 150M/DAY,PCS,0
,463,محطة تحلية 200م باليوم,RO 200M/DAY,PCS,0
,464,محطة تخلية 300م/اليوم,RO300M/DAY,PCS,0
,465,محطة تحلية 400م /اليوم,RO 400M/DAY,PCS,0
,466,محطة تحلية 600م/ اليوم,RO-600M/DAY,PCS,0
,467,محطة تحلية 1000م باليوم,RO 1000M/DAY,PCS,0
,468,مادة مانع ترسب,PC-77,PCS,0
,469,حامي لمبة 30جالون,602976  (QUARTES SLREEVE),PCS,0
,470,فاحص عكورة الماء,SDI,PCS,0
,471,مغنسيوم,MAGHNECUIM,PCS,0
,472,مضخة غراندفوس,CM 5-3,PCS,0
,473,رزن للسوفتنار,RESEN,PCS,0
,474,خزان 5000ليتر  الزامل,TANKE 5000L,PCS,0
,475,مضخة محة تحلية,UPM 4/3 GE -220/90 1.5HP,PCS,0
,476,مضخة غراندفوس,CRN-3-23,PCS,0
,477,مضخة غراندفوس,CR-45-2-2-380-400,PCS,0
,478,مانع ترسب,PC-77,PCS,0
,479,شمعة خيوط صيني,CARTRIGDE,PCS,0
,480,شمعة ورقية,MIC-10,PCS,0
,481,شمعة 20شمعة 5 ميكرون,CARTRIDGE 20X5 SPUN SEDEMENT,PCS,0
,482,تنك امحطة تحلية,CARBON STEEL TANK,PCS,0
,483,مانع ترسب 504,PC-504T,PCS,0
,484,راس سوفتنار,MAGNUM CV FL 742NUB LOGIX,PCS,0
,485,محول جهاز تعقيم,BALLAST  WH7230H,PCS,0
,486,مضخة تحلية مياة,UPM3/4 GE,PCS,0
,487,خزان ماء,TANK 10X54,PCS,0
,488,شمعة فلتر شوائب 3ام,CFS8112,PCS,0
,489,PH METER- HANA,جهاز فحص الحموضه,PCS,0
,490,Coagulant 8799,تكبير مسامات الرمل,PCS,0
,491,مضحة تحلية دي بي,DP SS60/IB11,PCS,0
,492,مضخة تحلية دي بي,DP PUMP VERTICAL MULTISTAGE  SS,PCS,0
,493,فلتر ثنائي,WW055T2,PCS,0
,494,فلتر ثلاثي,WW055T3,PCS,0
,495,فلتر هواء للاوزون,OZONE FILTER,PCS,0
,496,شمعة فلتر 3M,CARBON CARTDIGE FILTER 3M,PCS,0
,497,برشر سويتش,LOW PRSSURE SWITCH,PCS,0
,498,بورد كهربائى للاوزون,Ozone High Voltage,PCS,0
,499,لوحة كهرباء,CONTROL PANEL CONNECTED TO RO PLANT,PCS,0
,500,محبس 3 بوصة,SOLENOID VALVE 3,PCS,0
,501,عوامة كهرباء,ELECTRIC VOLUTE VALVE,PCS,0
,502,فلتر حديد,CARBON STEEL FILTER,PCS,0
,503,فلتر فود سيرفس 3M,Z2ua12pd205uZETA PLUS LF CTG1,PCS,0
,504,غشاء تحلية فلميتك,BW30-365,PCS,0
